ID,kID,kName,kResult,Not Transit-Like Flag,Stellar Eclipse Flag,Centroid Offset Flag,Ephemeris Match Indicates Contamination Flag,  Orbital Period (days),Transit Epoch ,Transit Duration (hours) ,Right Ascension, KIC Declination,Kepler-band
5013,9528430,K03489.01,FALSE POSITIVE,0,1,0,0,90.082555620,173.9875610,19.73010,292.663570,46.114941,12963
5014,5529552,K07732.01,FALSE POSITIVE,1,0,0,1,0.759768478,131.7857300,2.82400,290.488710,40.725182,15318
5015,8882847,K03490.01,FALSE POSITIVE,0,0,1,0,42.201158700,172.4344000,8.47900,290.803440,45.169785,13294
5016,9773869,K03568.01,FALSE POSITIVE,0,1,0,0,15.651290280,132.8154300,6.76310,293.233830,46.598251,16666
5017,6707942,K03569.01,FALSE POSITIVE,0,1,0,0,9.014220178,131.5499020,2.76441,296.057590,42.110931,13570
5018,5023948,K03570.01,FALSE POSITIVE,0,1,0,0,1.824653341,132.8831770,4.25512,295.240970,40.157600,15048
5019,5113053,K03571.01,FALSE POSITIVE,0,1,0,0,3.185090259,133.2940140,4.80188,295.391360,40.216770,15519
5020,5817957,K07742.01,FALSE POSITIVE,0,1,0,1,372.768880000,377.6144000,23.27000,298.550570,41.040771,15422
5021,11853878,K01833.03,CONFIRMED,0,0,0,0,5.709407950,137.1220800,1.62200,285.602540,50.112041,14265
5022,4743508,K03572.01,CANDIDATE,0,1,0,0,2.086076372,133.4161410,2.40320,290.813930,39.819061,14554
5023,11810124,K03344.02,CONFIRMED,0,0,0,0,3.638989530,131.7856200,2.25200,289.664890,50.020039,15254
5024,11303322,K03345.01,CONFIRMED,0,0,0,0,38.130332400,159.3878000,6.53000,294.852630,49.057468,14633
5025,11241912,K03346.01,CONFIRMED,0,0,0,0,14.427350880,138.8402400,4.85700,290.636570,48.996078,13359
5026,6043538,K07759.01,CANDIDATE,0,0,0,0,6.225337400,133.0882000,4.38800,292.180570,41.315540,14918
5027,8824737,K03347.01,CANDIDATE,0,0,0,0,12.902358740,139.1510500,2.44600,294.103910,45.001419,15487
5028,9349757,K03348.01,CONFIRMED,0,0,0,0,36.433786700,132.9057300,4.38800,294.694060,45.866840,15246
5029,11519134,K03419.01,FALSE POSITIVE,0,1,0,0,58.585035700,140.7996760,3.59390,297.039640,49.469139,13061
5030,7289338,K03420.02,CANDIDATE,0,0,0,0,12.501490500,142.5593400,3.88200,294.015290,42.824371,15589
5031,5004909,K03421.01,FALSE POSITIVE,0,0,1,0,40.651102100,164.5528000,11.28200,289.919710,40.168530,13935
5032,6278670,K07775.01,CANDIDATE,0,0,0,0,89.945828000,133.5634000,2.28600,289.727910,41.612289,13640
5033,5898983,K03422.01,FALSE POSITIVE,0,0,1,0,40.145475700,133.7186000,5.20000,297.714870,41.104279,13201
5034,7703955,K01707.02,CONFIRMED,0,0,0,0,265.478470000,151.0673000,10.28000,298.023100,43.363522,15321
5035,8552719,K01792.02,FALSE POSITIVE,1,0,0,0,1.546222068,132.4595100,7.99800,288.971650,44.624531,12160
5036,12164634,K03491.01,FALSE POSITIVE,0,1,0,0,89.331382800,204.1850300,11.91900,294.322570,50.741692,13680
5037,5193077,K03492.01,FALSE POSITIVE,0,1,1,0,22.294148500,146.4526000,3.18800,293.572110,40.357800,13030
5038,5617259,K07733.01,FALSE POSITIVE,1,0,0,0,1.048130894,132.3528023,5.67070,290.960940,40.896198,11860
5039,8880123,K03493.01,CANDIDATE,0,0,0,0,46.716233600,145.5064000,7.25900,289.828800,45.102760,15223
5040,9474756,K03495.01,CANDIDATE,0,0,0,0,17.606270100,147.1894000,6.13400,295.553740,46.029110,15135
5041,10068919,K03573.01,FALSE POSITIVE,0,1,0,0,43.562258580,153.2707530,3.68730,289.264160,47.005989,13676
5042,7353970,K03574.01,FALSE POSITIVE,0,1,1,0,198.443477000,155.6155570,9.97760,289.024930,42.935928,13760
5043,12316447,K03575.01,FALSE POSITIVE,0,1,0,0,17.907664726,139.7437610,5.58652,296.115420,51.007111,16107
5044,5823557,K07743.01,FALSE POSITIVE,0,0,0,1,2.404412200,133.2244000,4.57500,299.630280,41.035690,13894
5045,10491554,K03576.01,FALSE POSITIVE,0,1,0,0,22.771964840,140.4865000,8.34760,298.913330,47.657871,15018
5046,9785454,K03577.01,FALSE POSITIVE,0,1,0,0,184.520153920,237.6987210,15.35640,297.341640,46.543362,14070
5047,8636333,K03349.01,CONFIRMED,0,0,0,0,82.175197000,197.2018700,8.66400,295.948270,44.753120,15292
5048,7136958,K03350.01,FALSE POSITIVE,0,1,0,0,29.015852933,138.4024770,7.19844,296.939760,42.691921,15546
5049,1995732,K03351.01,FALSE POSITIVE,0,1,0,0,77.362414760,139.0956260,12.13170,286.216000,37.425240,15673
5050,6069674,K07761.01,FALSE POSITIVE,1,0,0,0,495.710950000,450.0348000,4.51400,298.884520,41.300442,13867
5051,8081239,K03352.01,CONFIRMED,0,0,0,0,10.358570390,138.3079400,2.57700,284.532100,43.989960,15408
5052,5308663,K01562.02,CANDIDATE,0,0,0,0,20.067924700,150.7703000,5.23600,299.556000,40.456551,15590
5053,3745559,K03423.01,CANDIDATE,0,0,0,0,30.254118600,136.6387300,2.13400,291.062040,38.863312,14296
5054,8356054,K03424.01,FALSE POSITIVE,0,1,0,0,17.081202417,134.2964310,7.20617,287.972600,44.333611,15863
5055,9117416,K03425.01,CANDIDATE,0,0,0,0,20.034708000,145.4541000,6.49000,300.316190,45.495380,13266
5056,6356400,K07776.01,CANDIDATE,0,0,0,0,541.924520000,326.8745000,21.40000,289.287720,41.799938,15671
5057,9117416,K03425.02,CANDIDATE,0,0,0,0,3.157220860,131.6991500,3.76200,300.316190,45.495380,13266
5058,5900235,K03426.01,FALSE POSITIVE,0,0,1,0,58.770104500,174.7750000,6.99500,298.000890,41.196991,14324
5059,9474756,K03495.02,CANDIDATE,0,0,0,0,6.685438000,132.3184000,5.09000,295.553740,46.029110,15135
5060,7517261,K03496.01,CONFIRMED,0,0,0,0,23.238558700,143.5274000,8.43200,288.421200,43.179794,13932
5061,7517261,K03496.02,CANDIDATE,0,0,0,0,8.543377400,137.9895000,6.14900,288.421200,43.179794,13932
5062,5653795,K07734.01,FALSE POSITIVE,1,0,0,0,118.314913000,215.6117000,4.79000,299.836300,40.886730,13172
5063,8424002,K03497.01,CONFIRMED,0,0,0,0,20.359718990,134.2912300,2.15210,289.274510,44.470322,13393
5064,8635938,K03498.01,FALSE POSITIVE,0,1,0,1,43.798566000,172.5850500,6.40100,295.823760,44.795910,12963
5065,10464666,K03578.01,FALSE POSITIVE,0,1,0,0,131.736304850,194.5833896,5.28476,289.530090,47.626221,13395
5066,5024292,K03579.01,FALSE POSITIVE,0,1,0,0,4.301031137,134.4490700,5.65214,295.300230,40.183350,14573
5067,4659255,K03580.01,FALSE POSITIVE,0,1,0,0,198.013791810,234.1516820,9.72673,293.048370,39.725349,15546
5068,5877292,K07744.01,CANDIDATE,0,0,0,0,11.720169300,136.1871000,2.39900,292.130490,41.165749,15171
5069,10657406,K01837.02,CONFIRMED,0,0,0,0,1.682934607,131.9680700,1.88460,288.372500,47.933559,13733
5070,3428468,K03582.01,FALSE POSITIVE,0,1,0,0,114.908624190,199.4507460,7.66397,286.723360,38.595661,15927
5071,7091432,K03353.01,CONFIRMED,0,0,0,0,11.555324450,134.1297700,3.49900,281.298550,42.685749,14598
5072,9845909,K03354.01,CANDIDATE,0,0,0,0,11.570600500,136.2857700,3.07300,297.377470,46.661652,15089
5073,9221528,K03355.01,CANDIDATE,0,0,0,0,16.295322800,144.7982000,4.88200,293.134090,45.626869,15110
5074,6368230,K03356.01,CONFIRMED,0,0,0,0,26.084121200,149.4437000,6.14100,293.165100,41.746231,15440
5075,7115291,K03357.01,FALSE POSITIVE,0,1,0,0,52.802767576,167.2702940,5.61840,291.000950,42.622231,15193
5076,9907505,K03427.01,FALSE POSITIVE,0,1,0,0,39.206808648,142.4611109,6.24701,297.817930,46.764210,15545
5077,9027909,K03428.01,CONFIRMED,0,0,0,0,64.658916600,170.1797200,7.71000,293.973940,45.350700,14694
5078,9230021,K03429.01,CANDIDATE,0,0,0,0,15.828383300,144.3927000,3.64300,296.196140,45.634331,15364
5079,6369845,K07777.01,FALSE POSITIVE,0,0,1,0,27.676034200,144.9833000,4.23400,293.647580,41.730679,13330
5080,9230021,K03429.02,CONFIRMED,0,0,0,0,8.741923610,135.4272700,4.23500,296.196140,45.634331,15364
5081,9230021,K03429.03,FALSE POSITIVE,1,0,0,0,26.936878000,157.7573000,4.96900,296.196140,45.634331,15364
5082,3662838,K00302.02,FALSE POSITIVE,1,1,0,0,53.344180380,170.0739545,3.62000,295.608800,38.735741,12059
5083,5471688,K03499.01,FALSE POSITIVE,1,0,1,1,12.428130800,141.4385000,6.79000,297.725040,40.644310,15056
5084,8552719,K01792.03,CONFIRMED,0,0,0,0,9.109693340,133.0656600,5.31810,288.971650,44.624531,12160
5085,5471688,K03499.02,FALSE POSITIVE,0,0,1,1,0.962832640,132.2008700,2.94700,297.725040,40.644310,15056
5086,6058816,K03500.01,CANDIDATE,0,0,0,0,73.750276500,188.5222100,13.30900,296.354610,41.335560,13214
5087,6058816,K03500.02,CANDIDATE,0,0,0,0,4.748266900,135.8003000,4.94700,296.354610,41.335560,13214
5088,5130740,K03583.01,FALSE POSITIVE,0,1,0,0,210.306443610,285.1273940,6.68665,299.219450,40.212311,12504
5089,9892471,K03584.01,FALSE POSITIVE,0,1,0,0,8.268081087,135.0563298,3.47103,292.531250,46.728699,15768
5090,2019076,K03585.01,FALSE POSITIVE,0,1,0,0,3.564614021,131.8623500,3.44204,292.462490,37.442619,15671
5091,7376490,K03586.01,FALSE POSITIVE,0,1,1,1,5.877122413,136.4207180,3.73690,295.686070,42.970619,13147
5092,11968513,K03587.01,FALSE POSITIVE,1,0,0,0,1.036592635,132.0891460,2.40749,294.361600,50.305260,14441
5093,4263529,K03358.01,CANDIDATE,0,0,0,0,10.104043510,132.8928410,1.00220,291.889070,39.361771,14031
5094,7866921,K03360.01,FALSE POSITIVE,0,1,0,0,91.499997800,182.7690450,19.58180,279.856080,43.667900,14801
5095,6619815,K03361.01,CANDIDATE,0,0,0,0,65.940786900,231.9715500,7.77600,295.576080,42.023361,15502
5096,3098197,K03362.01,FALSE POSITIVE,0,1,1,1,30.476398590,156.2400700,17.97280,286.004610,38.284710,14840
5097,11651712,K03363.01,CONFIRMED,0,0,0,0,14.532605460,140.4685000,2.42120,285.711910,49.706661,13785
5098,9896558,K01718.02,CONFIRMED,0,0,0,0,153.348739000,190.5347000,12.20500,294.168820,46.714611,15224
5099,7697103,K03430.01,CANDIDATE,0,0,0,0,13.924800500,142.0473200,5.01600,296.382690,43.386589,15712
5100,9267996,K03431.01,FALSE POSITIVE,1,0,0,0,19.600140500,138.5631000,8.61300,285.222560,45.708740,13874
5101,7045605,K07808.01,FALSE POSITIVE,1,0,0,0,361.526458000,339.3304000,6.94700,295.230290,42.516079,13151
5102,8738775,K03432.01,CONFIRMED,0,0,0,0,48.050687800,140.5140000,7.99900,284.778110,44.916779,15033
5103,7093401,K03433.01,CANDIDATE,0,0,0,0,34.084293510,152.0676600,1.35210,282.346130,42.608910,15417
5104,7877818,K03816.01,FALSE POSITIVE,1,0,1,1,9.449426280,132.4517400,6.30640,286.286290,43.615978,13819
5105,5636642,K03817.01,FALSE POSITIVE,0,1,0,0,0.933489066,132.1018340,1.41864,296.330840,40.896259,16428
5106,6515722,K03818.01,FALSE POSITIVE,1,0,0,0,1.908525084,131.7757100,4.16900,289.739170,41.965271,11721
5107,6679504,K07788.01,FALSE POSITIVE,1,0,0,0,0.798467681,132.0462700,0.86000,288.009830,42.149960,15890
5108,5560831,K03819.01,FALSE POSITIVE,1,0,0,0,0.867721348,132.1616460,4.87830,298.494570,40.731586,16090
5109,5305404,K03820.01,FALSE POSITIVE,1,0,1,1,161.252567000,189.1023800,23.62600,298.931430,40.404911,14720
5110,3728432,K03893.01,CONFIRMED,0,0,0,0,3.908634570,133.9297100,1.77040,285.119690,38.866421,15646
5111,6696580,K02092.03,CONFIRMED,0,0,0,0,77.086191000,202.7483000,4.77000,293.293640,42.196350,15886
5112,5473535,K03894.01,FALSE POSITIVE,0,1,1,0,1.673662758,131.6716600,2.31350,298.145020,40.698090,14576
5113,12106934,K03895.01,FALSE POSITIVE,0,1,1,0,5.937177240,135.9568200,5.35500,289.172670,50.630558,18358
5114,6222898,K03896.01,FALSE POSITIVE,0,1,1,0,3.890430620,132.7665000,6.59600,296.716890,41.504978,15204
5115,3955866,K03897.01,FALSE POSITIVE,0,0,1,0,16.828254200,296.2330000,39.09800,291.929630,39.067108,14889
5116,11200767,K03667.01,FALSE POSITIVE,0,1,1,1,2.489549075,132.0450370,2.43450,296.474700,48.853710,13368
5117,9892816,K01955.03,CONFIRMED,0,0,0,0,1.644221032,131.7524100,2.91220,292.678070,46.726711,13147
5118,8589731,K03668.01,FALSE POSITIVE,0,1,1,1,4.469731089,133.0116830,5.25700,300.782560,44.655010,13246
5119,2162994,K06260.01,FALSE POSITIVE,0,1,0,0,4.101595158,132.6324315,6.10362,292.058010,37.592049,14162
5120,4356766,K03669.01,FALSE POSITIVE,0,1,0,0,1.731803197,132.8875740,5.68030,289.254270,39.409729,15449
5121,2167890,K03670.01,FALSE POSITIVE,0,1,1,0,2.648300470,133.0348790,2.63950,293.093630,37.514511,12858
5122,5384079,K02011.02,CONFIRMED,0,0,0,0,17.265365900,135.3549000,5.02000,297.255040,40.548370,12556
5123,4935914,K03743.01,FALSE POSITIVE,0,1,0,0,3.486318703,134.8732900,2.79040,295.051910,40.012619,17914
5124,11303811,K03744.01,FALSE POSITIVE,1,0,0,0,1.705780649,133.1566200,1.62710,295.061520,49.046558,15770
5125,2437783,K03745.01,FALSE POSITIVE,0,1,1,0,7.453066830,131.7643400,4.76170,290.251980,37.763203,17300
5126,12062660,K03746.01,FALSE POSITIVE,0,1,0,0,2.929299629,133.7172100,7.10200,292.070890,50.546799,17382
5127,9777087,K03747.01,FALSE POSITIVE,1,0,1,1,5.508113520,134.3260300,2.95160,294.470000,46.589581,17065
5128,5956776,K03821.01,FALSE POSITIVE,1,0,0,0,0.569115097,132.0208410,3.50280,290.648280,41.234070,16747
5129,8883727,K03822.01,FALSE POSITIVE,0,1,1,0,2.529073751,133.3909890,1.88270,291.137480,45.110920,15573
5130,4820550,K03823.01,CANDIDATE,0,0,0,0,202.116817300,292.0506400,4.68300,286.771450,39.983822,13922
5131,6516874,K03824.01,FALSE POSITIVE,1,0,0,0,0.916326699,131.8090500,3.14270,290.096950,41.970680,15896
5132,11709124,K00435.03,CONFIRMED,0,0,0,0,33.040550900,161.2214600,3.36130,289.780520,49.896530,14534
5133,9161118,K03898.01,FALSE POSITIVE,0,1,1,0,1.306723495,132.5357600,6.60600,294.320370,45.501282,15984
5134,3556229,K03899.01,FALSE POSITIVE,0,1,0,0,0.796720200,132.2882910,4.25304,294.351960,38.604702,17656
5135,11911580,K03900.01,FALSE POSITIVE,0,1,1,1,359.102042000,393.8542000,16.94900,290.154570,50.259689,13906
5136,9480535,K03901.01,CONFIRMED,0,0,0,0,160.130899000,203.4742400,13.77500,297.414430,46.060822,15130
5137,10583225,K03902.01,FALSE POSITIVE,0,1,1,1,2.696345750,132.9969000,3.78500,283.789580,47.806431,14544
5138,5215251,K03903.01,FALSE POSITIVE,0,1,1,0,2.553924603,131.9476900,9.83500,298.458370,40.391930,15755
5139,10383696,K03671.01,FALSE POSITIVE,0,1,0,0,8.487871809,134.4952780,4.19829,280.885800,47.565632,16947
5140,9777090,K03672.01,FALSE POSITIVE,0,1,0,0,5.508173210,134.3236700,3.68450,294.471560,46.589230,17779
5141,11455484,K03673.01,FALSE POSITIVE,0,1,0,0,6.142812722,135.1608500,6.07510,292.028930,49.387688,16152
5142,2446623,K03674.01,FALSE POSITIVE,0,1,0,0,175.065860910,179.0437870,4.51810,292.165280,37.794048,15620
5143,9596089,K03675.01,FALSE POSITIVE,0,1,0,0,20.839214800,133.4978100,2.33210,294.962250,46.225609,16583
5144,5738506,K03676.01,FALSE POSITIVE,1,0,0,0,9.501580450,131.9749200,5.07010,299.681240,40.967922,18347
5145,9777087,K03747.02,FALSE POSITIVE,0,0,0,1,19.226055000,132.6309000,2.94900,294.470000,46.589581,17065
5146,4247807,K03748.01,FALSE POSITIVE,0,1,1,1,2.050435466,133.2887760,8.01220,287.168490,39.379581,14808
5147,11547869,K03749.01,FALSE POSITIVE,0,1,0,0,10.727255360,132.9023900,1.75410,285.007720,49.503979,16415
5148,7700590,K03750.01,FALSE POSITIVE,0,1,1,1,1.507101452,132.0924560,5.20050,297.262330,43.304340,14848
5149,9053086,K03751.01,FALSE POSITIVE,0,1,0,0,1.274841686,131.6233180,3.59030,300.721650,45.306702,14034
5150,3128552,K02055.02,CONFIRMED,0,0,0,0,4.025824340,135.4250800,2.80590,294.152710,38.233040,14523
5151,5467113,K03825.01,FALSE POSITIVE,0,1,0,0,2.845746618,134.2769870,13.07190,296.675320,40.650009,15833
5152,8240123,K03826.01,FALSE POSITIVE,0,1,1,1,2.301207050,132.1874800,25.08000,294.227840,44.134739,15818
5153,5114623,K03827.01,FALSE POSITIVE,0,1,0,0,337.377514000,336.5360400,12.13600,295.732850,40.260780,15360
5154,5114623,K03827.02,FALSE POSITIVE,1,1,0,0,389.280750440,310.5901867,12.52000,295.732850,40.260780,15360
5155,10031907,K03828.01,FALSE POSITIVE,0,1,1,1,8.589657250,132.0185200,8.97930,298.822630,46.939129,14649
5156,6525946,K02093.02,CANDIDATE,0,0,0,0,2.508116000,133.9849700,2.50400,292.954160,41.934799,15357
5157,5480736,K03904.01,FALSE POSITIVE,0,1,1,0,8.567512640,136.0610400,5.44900,299.522370,40.611252,14943
5158,8487748,K03905.01,FALSE POSITIVE,0,1,0,1,1.061934313,131.7259600,3.19400,288.909120,44.591831,15454
5159,9892856,K03906.01,FALSE POSITIVE,0,1,1,0,2.406574511,133.7366700,3.43820,292.693420,46.793892,15420
5160,6795089,K07792.01,FALSE POSITIVE,1,0,0,0,96.231257000,217.0003300,2.48800,296.444310,42.287350,13648
5161,3340313,K03677.01,FALSE POSITIVE,0,1,0,0,30.552870100,143.3483990,5.33670,290.963960,38.469501,16245
5162,9892816,K01955.04,CONFIRMED,0,0,0,0,26.234744700,141.9937900,3.53600,292.678070,46.726711,13147
5163,4150804,K03678.01,CONFIRMED,0,0,0,0,160.884519660,277.5043420,10.87710,289.791600,39.285328,12888
5164,5021174,K03679.01,FALSE POSITIVE,0,1,0,0,4.045063460,132.2322260,3.22222,294.587980,40.167068,17705
5165,9025971,K03680.01,CANDIDATE,0,0,0,0,141.241540500,256.2053470,6.76450,293.281560,45.309669,14524
5166,2581316,K03681.01,CONFIRMED,0,0,0,0,217.831842930,238.8200350,21.30600,292.627470,37.860142,11690
5167,9973109,K02018.02,CANDIDATE,0,0,0,0,16.098829400,131.8764000,5.68600,299.526000,46.899261,14550
5168,6314185,K03752.01,FALSE POSITIVE,0,1,0,1,1.433262145,132.8223230,5.63160,299.242190,41.623230,14888
5169,8620561,K03753.01,FALSE POSITIVE,0,1,0,0,0.782046543,131.6742440,1.98740,290.267210,44.711441,16784
5170,8937019,K03754.01,FALSE POSITIVE,0,1,0,0,5.663604992,133.8921820,1.42830,284.790470,45.230106,17930
5171,9896435,K03755.01,FALSE POSITIVE,0,1,0,0,18.076610347,146.2567040,3.13960,294.125760,46.797779,16636
5172,10352938,K03756.01,FALSE POSITIVE,0,1,0,0,6.471732810,136.3553700,7.19640,296.696990,47.407627,14350
5173,10676927,K03830.01,FALSE POSITIVE,1,0,0,0,1.031100362,131.8747300,2.97590,296.149570,47.937832,17022
5174,5649836,K03831.01,FALSE POSITIVE,0,1,0,0,0.597933142,131.9566900,3.47133,299.079190,40.828976,16377
5175,7620660,K03832.01,FALSE POSITIVE,0,1,1,0,5.366527240,134.8639800,8.36700,295.560240,43.203178,15480
5176,3836399,K03834.01,FALSE POSITIVE,0,1,1,1,1.540392098,131.9989000,3.72710,286.935880,38.924469,14449
5177,2581554,K03835.01,CONFIRMED,0,0,0,0,47.148432400,175.2689000,3.13470,292.690280,37.834980,12860
5178,3128552,K02055.03,CANDIDATE,0,0,0,0,2.504752820,133.6364500,2.37600,294.152710,38.233040,14523
5179,10363115,K03908.01,CANDIDATE,0,0,0,0,59.362794600,184.1471100,13.97200,299.583370,47.448078,12070
5180,5966810,K03909.01,CANDIDATE,0,0,0,0,247.891041000,133.9283800,18.36300,293.818300,41.211460,14948
5181,10491062,K03910.01,FALSE POSITIVE,0,0,1,1,2.199076661,133.0614700,6.11000,298.784150,47.655548,15339
5182,9761615,K03911.01,CONFIRMED,0,0,0,0,1.791109970,131.9563600,2.09170,287.402950,46.573978,14496
5183,4058881,K03912.01,FALSE POSITIVE,0,0,1,0,7.772411440,132.5812200,5.27200,292.020420,39.161560,15327
5184,6863158,K07793.01,CANDIDATE,0,0,0,0,1.994693540,131.5639000,5.29700,291.852050,42.343361,15846
5185,2581316,K03681.02,CANDIDATE,0,0,0,0,10.514211620,134.5673800,3.87700,292.627470,37.860142,11690
5186,8621353,K03682.01,FALSE POSITIVE,0,1,0,0,11.344347453,138.8119960,5.97380,290.534760,44.774345,17953
5187,10795103,K03683.01,CONFIRMED,0,0,0,0,214.312043900,336.3301580,16.29380,290.973940,48.178162,12040
5188,9394601,K03684.01,FALSE POSITIVE,0,1,0,0,0.876826336,132.0647202,3.60970,287.153140,45.983829,12290
5189,8494410,K03685.01,FALSE POSITIVE,0,1,0,0,208.869097240,273.6924190,4.57070,291.494600,44.523499,14461
5190,8494410,K03685.02,CONFIRMED,0,0,0,0,7.259322600,131.7108200,6.13940,291.494600,44.523499,14461
5191,6863161,K03757.01,FALSE POSITIVE,1,0,0,0,1.986637940,133.3115230,4.75850,291.853330,42.306690,14726
5192,7840035,K03758.01,FALSE POSITIVE,0,1,0,0,13.542088670,144.0020600,4.94060,297.277890,43.569550,16900
5193,8543279,K03759.01,FALSE POSITIVE,0,1,1,1,7.549303633,135.0108020,2.36650,283.950780,44.669022,15992
5194,8047283,K03760.01,FALSE POSITIVE,0,1,1,0,0.775445390,132.0729380,1.87640,297.556210,43.854988,15640
5195,7090867,K07810.01,FALSE POSITIVE,1,0,0,0,308.255238000,282.4555000,11.95900,280.991760,42.610538,13444
5196,7612691,K03836.01,FALSE POSITIVE,1,0,1,0,3.467248090,133.9026900,11.01000,293.409390,43.225201,15889
5197,9761573,K03837.01,FALSE POSITIVE,0,1,0,0,7.441344500,137.3429000,2.87540,287.371700,46.564838,14114
5198,8042789,K03838.01,FALSE POSITIVE,0,1,1,0,4.618309224,135.8502300,3.67520,296.398350,43.803532,15757
5199,10095484,K03839.01,FALSE POSITIVE,0,1,1,1,0.677761275,131.6259460,3.70850,298.710720,47.037449,14382
5200,5467102,K03840.01,FALSE POSITIVE,0,1,1,1,2.845739012,134.2797380,11.93270,296.672940,40.650982,15362
5201,6780367,K07789.01,FALSE POSITIVE,1,0,0,0,175.358905000,212.2454000,5.34000,292.722380,42.242031,13385
5202,10281221,K03913.01,CANDIDATE,0,0,0,0,0.582895412,131.6210830,1.05280,294.612520,47.343262,14972
5203,6525946,K02093.03,CANDIDATE,0,0,0,0,0.496069986,132.2813800,1.55680,292.954160,41.934799,15357
5204,5471496,K03914.01,FALSE POSITIVE,1,0,1,1,12.426180050,141.5048600,28.19490,297.666750,40.654160,15889
5205,4544620,K03915.01,FALSE POSITIVE,0,1,1,1,2.189090653,132.0853500,5.20940,285.898160,39.672218,15875
5206,5784777,K03916.01,CONFIRMED,0,0,0,0,5.339056060,132.1419300,1.64150,289.870700,41.040730,15362
5207,6949061,K01960.02,CONFIRMED,0,0,0,0,23.221811500,151.0690400,2.74400,291.960690,42.433010,14128
5208,9719636,K03686.01,FALSE POSITIVE,0,1,0,0,3.351573993,134.2806200,2.87580,295.526210,46.457142,17279
5209,2452440,K03687.01,FALSE POSITIVE,0,1,0,0,8.097050622,138.4235290,5.67360,293.446870,37.721210,16474
5210,5020034,K03688.01,FALSE POSITIVE,0,1,0,0,2.119107262,132.5890300,7.53840,294.303890,40.192558,15812
5211,7017372,K03689.01,CANDIDATE,0,0,0,0,5.240883670,136.0287700,3.36560,285.971800,42.545712,14014
5212,7102316,K02028.03,CONFIRMED,0,0,0,0,142.545000000,202.8800000,8.75000,286.452700,42.657879,15990
5213,11518142,K03762.01,CONFIRMED,0,0,0,0,240.799047200,334.1403700,16.66600,296.667910,49.461861,14822
5214,3114667,K03763.01,FALSE POSITIVE,0,1,0,0,0.888584158,132.1000980,2.25012,290.997250,38.282616,17375
5215,12109845,K03765.01,FALSE POSITIVE,0,1,0,0,0.865959015,132.0536940,1.90580,290.919160,50.696388,16440
5216,8651551,K03841.01,FALSE POSITIVE,0,1,1,0,1.527491117,132.2598060,7.91360,300.005830,44.718781,15935
